编号,贷款金额,还款期限,贷款利率,每期应还,等级,贷款日期,借款用途,未付本金,已付本金,已还利息,已还费用,债务出售收入,最近还款日期,下次还款日期,逾期天数,贷款状态,数据源
9002004,12000,36,0.079,375.49,A,2013-11-01T00:00,credit_card,0,12000,1517.36,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9002042,8800,36,0.1199,292.25,B,2013-11-01T00:00,debt_consolidation,0,8800,1313.05,0,0,2015-07-01T00:00,2015-08-01T00:00,0,COMPLETED,Lending Club
8997979,10000,36,0.1099,327.34,B,2013-11-01T00:00,debt_consolidation,0,2972.69,950.8,0,4.59,2014-12-01T00:00,2015-01-01T00:00,1337,CHARGEOFF,Lending Club
9011981,8000,36,0.1199,265.68,B,2013-12-01T00:00,home_improvement,0,8000,1384.52,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
9010636,8000,36,0.143,274.59,C,2013-11-01T00:00,debt_consolidation,0,8000,1385.02,0,0,2015-05-01T00:00,2015-06-01T00:00,0,COMPLETED,Lending Club
8982420,16000,36,0.1099,523.75,B,2013-11-01T00:00,debt_consolidation,0,16000,1073.74,0,0,2014-07-01T00:00,2014-08-01T00:00,0,COMPLETED,Lending Club
8982407,9000,36,0.0967,289.02,B,2013-11-01T00:00,debt_consolidation,0,9000,1404.4,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8988199,12600,36,0.1367,428.63,B,2013-11-01T00:00,debt_consolidation,0,12600,935.24,0,0,2014-07-01T00:00,2014-08-01T00:00,0,COMPLETED,Lending Club
9010697,14000,36,0.089,444.55,A,2013-11-01T00:00,debt_consolidation,0,14000,2003.59,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8785166,6000,36,0.1367,204.11,B,2013-11-01T00:00,home_improvement,0,6000,502.5,0,0,2014-07-01T00:00,2014-08-01T00:00,0,COMPLETED,Lending Club
8962037,11100,36,0.162,391.34,C,2013-12-01T00:00,debt_consolidation,0,11100,2988.24,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8977689,11100,60,0.2499,325.74,F,2013-11-01T00:00,debt_consolidation,1531.12,9568.88,8346.82,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
8970711,5000,36,0.1199,166.05,B,2013-11-01T00:00,debt_consolidation,0,5000,977.7,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
8972201,13000,36,0.1199,431.73,B,2013-11-01T00:00,debt_consolidation,0,13000,2374.88,0,0,2016-03-01T00:00,2016-04-01T00:00,0,COMPLETED,Lending Club
8982179,15000,36,0.0967,481.69,B,2013-11-01T00:00,debt_consolidation,0,15000,2159.96,0,0,2016-01-01T00:00,2016-02-01T00:00,0,COMPLETED,Lending Club
8982141,8000,36,0.089,254.03,A,2013-11-01T00:00,debt_consolidation,0,8000,928.03,0,0,2015-09-01T00:00,2015-10-01T00:00,0,COMPLETED,Lending Club
8816326,17800,60,0.1855,457.35,D,2013-11-01T00:00,credit_card,0,6046.65,6299.04,0,1765.99,2016-02-01T00:00,2016-03-01T00:00,912,CHARGEOFF,Lending Club
8972007,20000,36,0.1099,654.68,B,2013-11-01T00:00,credit_card,0,20000,3566.69,0,0,2016-10-01T00:00,2016-11-01T00:00,0,COMPLETED,Lending Club
8962061,18000,36,0.1299,606.41,B,2013-11-01T00:00,debt_consolidation,0,18000,3325.17,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
8982178,10000,36,0.143,343.24,C,2013-11-01T00:00,debt_consolidation,0,10000,1649.35,0,0,2015-04-01T00:00,2015-05-01T00:00,0,COMPLETED,Lending Club
8971959,12000,60,0.21,324.65,E,2013-11-01T00:00,debt_consolidation,0,1377.26,2193.23,0,1546.95,2014-10-01T00:00,2014-11-01T00:00,1398,CHARGEOFF,Lending Club
7854605,5500,36,0.089,174.65,A,2013-11-01T00:00,debt_consolidation,0,5500,717.95,0,0,2016-01-01T00:00,2016-02-01T00:00,0,COMPLETED,Lending Club
8972227,8000,36,0.1367,272.15,B,2013-11-01T00:00,home_improvement,0,8000,1799.29,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
8966528,23000,36,0.089,730.33,A,2013-11-01T00:00,debt_consolidation,0,23000,3291.63,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8972132,25475,60,0.224,709.4,E,2013-11-01T00:00,debt_consolidation,0,3405.03,5816.63,0,3235.16,2015-01-01T00:00,2015-02-01T00:00,1306,CHARGEOFF,Lending Club
8962077,15000,36,0.0967,481.69,B,2013-11-01T00:00,credit_card,0,15000,2340.72,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8982276,7000,36,0.079,219.04,A,2013-11-01T00:00,credit_card,0,7000,885.11,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
8816346,10000,36,0.1199,332.1,B,2013-12-01T00:00,credit_card,0,2175.14,813.76,0,0,2014-09-01T00:00,2014-10-01T00:00,1429,CHARGEOFF,Lending Club
8980903,23850,36,0.1561,833.92,C,2013-11-01T00:00,debt_consolidation,0,23850,6170.68,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8972031,5000,36,0.1299,168.45,B,2013-12-01T00:00,debt_consolidation,0,5000,1064.01,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8981268,35000,36,0.202,1304.3,D,2013-11-01T00:00,debt_consolidation,0,35000,2823.41,0,0,2014-04-01T00:00,2014-05-01T00:00,0,COMPLETED,Lending Club
8846479,12000,36,0.1299,404.27,B,2013-12-01T00:00,debt_consolidation,0,12000,1592.31,0,0,2015-11-01T00:00,2015-12-01T00:00,0,COMPLETED,Lending Club
8775862,14400,36,0.089,457.25,A,2013-11-01T00:00,debt_consolidation,0,14400,108.49,0,0,2014-01-01T00:00,2014-02-01T00:00,0,COMPLETED,Lending Club
8982346,5000,36,0.162,176.28,C,2013-11-01T00:00,debt_consolidation,0,5000,1346.05,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8971518,8400,36,0.1561,293.71,C,2013-11-01T00:00,credit_card,0,8400,1423.56,0,0,2015-02-01T00:00,2015-03-01T00:00,0,COMPLETED,Lending Club
8904720,20850,36,0.079,652.41,A,2013-12-01T00:00,credit_card,0,20850,2636.43,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8982224,16000,36,0.0762,498.59,A,2013-11-01T00:00,credit_card,0,16000,1948.91,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8960854,20000,60,0.171,498.13,C,2013-11-01T00:00,debt_consolidation,0,20000,4975.48,0,0,2015-06-01T00:00,2015-07-01T00:00,0,COMPLETED,Lending Club
8972130,10000,60,0.202,266.06,D,2013-11-01T00:00,home_improvement,0,3614.49,4099.27,0,646.43,2016-05-01T00:00,2016-06-01T00:00,820,CHARGEOFF,Lending Club
8816374,24000,60,0.1952,629.47,D,2013-11-01T00:00,credit_card,0,6603.82,8470.94,31.47,1021.98,2016-03-01T00:00,2016-04-01T00:00,881,CHARGEOFF,Lending Club
8354835,28000,36,0.0967,899.15,B,2013-11-01T00:00,credit_card,0,28000,4369.37,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
6729763,18825,36,0.1776,678.31,D,2013-11-01T00:00,debt_consolidation,0,18825,5593.9,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8961877,9000,36,0.1099,294.61,B,2013-12-01T00:00,debt_consolidation,0,9000,1605.78,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8754918,12000,60,0.1367,277.18,B,2013-11-01T00:00,credit_card,0,12000,2950.18,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
8972163,6000,36,0.089,190.52,A,2013-11-01T00:00,debt_consolidation,0,6000,453.23,0,0,2014-10-01T00:00,2014-11-01T00:00,0,COMPLETED,Lending Club
8962125,15850,36,0.1367,539.18,B,2013-12-01T00:00,debt_consolidation,0,15850,3560.41,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8627917,28000,36,0.0967,899.15,B,2013-12-01T00:00,credit_card,0,28000,4348.24,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
8972039,8000,36,0.079,250.33,A,2013-11-01T00:00,debt_consolidation,0,8000,916.31,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
8982133,18200,60,0.171,453.3,C,2013-12-01T00:00,credit_card,2587.72,15612.28,8901.61,0,0,2018-06-01T00:00,2018-07-01T00:00,60,CURRENT,Lending Club
8962154,18000,60,0.171,448.32,C,2013-11-01T00:00,debt_consolidation,0,191.45,256.01,0,2520.45,2014-01-01T00:00,2014-02-01T00:00,1671,CHARGEOFF,Lending Club
8982356,9000,36,0.0967,289.02,B,2013-11-01T00:00,debt_consolidation,0,9000,1159.12,0,0,2015-08-01T00:00,2015-09-01T00:00,0,COMPLETED,Lending Club
8962099,23325,60,0.21,631.02,E,2013-11-01T00:00,debt_consolidation,0,23325,13598.76,0,0,2018-06-01T00:00,2018-07-01T00:00,0,COMPLETED,Lending Club
8960669,15250,60,0.192,397.28,D,2013-11-01T00:00,debt_consolidation,0,15250,5004.35,0,0,2015-11-01T00:00,2015-12-01T00:00,0,COMPLETED,Lending Club
8962040,16000,36,0.089,508.06,A,2013-12-01T00:00,debt_consolidation,0,16000,2289.81,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8982237,6000,36,0.143,205.95,C,2013-11-01T00:00,debt_consolidation,0,6000,466.01,0,0,2014-07-01T00:00,2014-08-01T00:00,0,COMPLETED,Lending Club
8536205,16500,36,0.089,523.93,A,2013-11-01T00:00,credit_card,0,16500,2369.58,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8966085,20000,60,0.192,521.02,D,2013-12-01T00:00,debt_consolidation,0,20000,9066.69,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
8982158,25000,60,0.1855,642.34,D,2013-11-01T00:00,credit_card,3067.91,21932.09,13396.61,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
8961978,14000,36,0.143,480.53,C,2013-11-01T00:00,debt_consolidation,0,14000,2022.83,0,0,2015-02-01T00:00,2015-03-01T00:00,0,COMPLETED,Lending Club
8971402,18000,36,0.162,634.61,C,2013-11-01T00:00,debt_consolidation,0,18000,2339,0,0,2014-10-01T00:00,2014-11-01T00:00,0,COMPLETED,Lending Club
8982322,20000,36,0.1199,664.2,B,2013-11-01T00:00,credit_card,0,20000,3655.03,0,0,2016-03-01T00:00,2016-04-01T00:00,0,COMPLETED,Lending Club
8972123,7550,36,0.151,262.1,C,2013-11-01T00:00,major_purchase,0,7550,1143.46,0,0,2015-01-01T00:00,2015-02-01T00:00,0,COMPLETED,Lending Club
8981984,6500,36,0.1367,221.12,B,2013-11-01T00:00,credit_card,0,6500,1327.64,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
8590848,30000,36,0.192,1102.72,D,2013-12-01T00:00,debt_consolidation,0,30000,2298.76,0,0,2014-05-01T00:00,2014-06-01T00:00,0,COMPLETED,Lending Club
8982160,15000,36,0.089,476.3,A,2013-11-01T00:00,credit_card,0,15000,2146.73,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8971229,7000,36,0.1367,238.13,B,2013-11-01T00:00,other,0,7000,1572.37,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
8982070,20000,36,0.1199,664.2,B,2013-11-01T00:00,debt_consolidation,0,20000,3910.8,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8962039,25000,36,0.089,793.84,A,2013-11-01T00:00,medical,0,25000,1944.46,0,0,2014-12-01T00:00,2015-01-01T00:00,0,COMPLETED,Lending Club
8962225,10000,60,0.171,249.07,C,2013-11-01T00:00,medical,0,10000,2730.9,0,0,2015-08-01T00:00,2015-09-01T00:00,0,COMPLETED,Lending Club
8972075,7000,36,0.1199,232.47,B,2013-11-01T00:00,debt_consolidation,0,7000,1368.78,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8962087,15000,36,0.1199,498.15,B,2013-12-01T00:00,debt_consolidation,0,15000,2933.1,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8955444,11400,60,0.1561,274.87,C,2013-11-01T00:00,home_improvement,0,5764.82,4130.5,0,1267.72,2016-12-01T00:00,2017-01-01T00:00,606,CHARGEOFF,Lending Club
8977094,35000,60,0.2557,1039.03,F,2013-11-01T00:00,debt_consolidation,0,14422.48,20904.54,0,1200.01,2016-09-01T00:00,2016-10-01T00:00,698,CHARGEOFF,Lending Club
8962144,6500,36,0.0967,208.74,B,2013-11-01T00:00,debt_consolidation,0,6500,936.5,0,0,2016-01-01T00:00,2016-02-01T00:00,0,COMPLETED,Lending Club
8982119,20000,36,0.143,686.48,C,2013-11-01T00:00,debt_consolidation,0,20000,471.8,0,0,2014-01-01T00:00,2014-02-01T00:00,0,COMPLETED,Lending Club
8972197,10000,36,0.0662,307.04,A,2013-11-01T00:00,credit_card,0,10000,512.77,0,0,2014-10-01T00:00,2014-11-01T00:00,0,COMPLETED,Lending Club
8975164,16000,60,0.143,374.79,C,2013-11-01T00:00,debt_consolidation,1808.38,14191.62,6421.83,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
8978360,12000,36,0.143,411.89,C,2013-11-01T00:00,debt_consolidation,0,12000,2662.79,0,0,2016-03-01T00:00,2016-04-01T00:00,0,COMPLETED,Lending Club
8982161,8000,36,0.21,301.41,E,2013-11-01T00:00,debt_consolidation,0,8000,2850.29,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
8982147,14000,36,0.079,438.07,A,2013-12-01T00:00,credit_card,0,14000,1770.26,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8982309,31300,60,0.234,889.57,E,2013-11-01T00:00,debt_consolidation,0,31300,19347.91,0,0,2017-05-01T00:00,2017-06-01T00:00,0,COMPLETED,Lending Club
8972115,27300,36,0.2408,1072.21,F,2013-11-01T00:00,small_business,0,27300,11322.71,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8971974,20000,36,0.079,625.81,A,2013-12-01T00:00,debt_consolidation,0,20000,2528.96,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8970640,18000,36,0.089,571.56,A,2013-11-01T00:00,credit_card,0,18000,2027.96,0,0,2015-07-01T00:00,2015-08-01T00:00,0,COMPLETED,Lending Club
8982293,8500,36,0.1367,289.15,B,2013-11-01T00:00,credit_card,0,5274.05,1665.55,0,495.04,2015-12-01T00:00,2016-01-01T00:00,972,CHARGEOFF,Lending Club
8972150,9600,36,0.1199,318.82,B,2013-11-01T00:00,debt_consolidation,0,9600,1824.33,0,0,2016-06-01T00:00,2016-07-01T00:00,0,COMPLETED,Lending Club
8962122,8000,36,0.1367,272.15,B,2013-11-01T00:00,debt_consolidation,0,8000,1804.09,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
8962064,26000,60,0.162,635.04,C,2013-11-01T00:00,credit_card,3050.18,22949.82,11977.38,0,0,2018-06-01T00:00,2018-07-01T00:00,60,CURRENT,Lending Club
8961940,12000,60,0.1367,277.18,B,2013-11-01T00:00,credit_card,0,3850.57,2798.15,0,1248.42,2015-11-01T00:00,2015-12-01T00:00,1003,CHARGEOFF,Lending Club
8295498,3225,36,0.21,121.51,E,2013-11-01T00:00,major_purchase,0,3225,1148.97,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
8972101,35000,36,0.151,1215.01,C,2013-11-01T00:00,debt_consolidation,0,35000,8722.57,0,0,2017-01-01T00:00,2017-02-01T00:00,0,COMPLETED,Lending Club
8960767,5600,36,0.1776,201.78,D,2013-11-01T00:00,debt_consolidation,0,5600,164.39,0,0,2014-01-01T00:00,2014-02-01T00:00,0,COMPLETED,Lending Club
8560469,12250,36,0.171,437.36,C,2013-11-01T00:00,debt_consolidation,0,12250,3494.77,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8982194,18000,36,0.1099,589.22,B,2013-11-01T00:00,debt_consolidation,0,18000,3236.43,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9000153,5500,36,0.217,209.2,E,2013-12-01T00:00,debt_consolidation,0,5500,820.59,0,0,2014-09-01T00:00,2014-10-01T00:00,0,COMPLETED,Lending Club
9001808,8875,36,0.1367,301.91,B,2013-11-01T00:00,debt_consolidation,0,8875,1996.98,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9011836,20000,36,0.1299,673.79,B,2013-11-01T00:00,debt_consolidation,0,7775.77,3002.35,0,2161.23,2015-05-01T00:00,2015-06-01T00:00,1186,CHARGEOFF,Lending Club
8991980,20600,36,0.0662,632.5,A,2013-11-01T00:00,debt_consolidation,0,20600,1939.08,0,0,2016-07-01T00:00,2016-08-01T00:00,0,COMPLETED,Lending Club
9011631,25000,36,0.1367,850.44,B,2013-11-01T00:00,home_improvement,0,25000,5571.88,0,0,2016-07-01T00:00,2016-08-01T00:00,0,COMPLETED,Lending Club
9011622,10000,36,0.0967,321.13,B,2013-11-01T00:00,debt_consolidation,0,973.88,310.64,0,0,2014-04-01T00:00,2014-05-01T00:00,1582,CHARGEOFF,Lending Club
9001829,10000,36,0.1099,327.34,B,2013-11-01T00:00,debt_consolidation,0,10000,1780.66,0,0,2016-09-01T00:00,2016-10-01T00:00,0,COMPLETED,Lending Club
9011610,7000,36,0.1099,229.14,B,2013-12-01T00:00,credit_card,0,7000,1248.95,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9001868,21000,60,0.21,568.13,E,2013-11-01T00:00,debt_consolidation,0,11088.21,11068.86,0,1297.9,2017-03-01T00:00,2017-04-01T00:00,516,CHARGEOFF,Lending Club
9011800,7000,36,0.0967,224.79,B,2013-11-01T00:00,credit_card,0,7000,1058.98,0,0,2016-05-01T00:00,2016-06-01T00:00,0,COMPLETED,Lending Club
9011690,9500,36,0.1561,332.17,C,2013-11-01T00:00,debt_consolidation,0,9500,2434.24,0,0,2016-08-01T00:00,2016-09-01T00:00,0,COMPLETED,Lending Club
9011596,6625,36,0.1855,241.35,D,2013-11-01T00:00,debt_consolidation,0,6625,2034.22,0,0,2016-07-01T00:00,2016-08-01T00:00,0,COMPLETED,Lending Club
9001593,4000,36,0.171,142.82,C,2013-11-01T00:00,credit_card,0,4000,421,15,0,2014-07-01T00:00,2014-08-01T00:00,0,COMPLETED,Lending Club
9001813,15000,36,0.079,469.36,A,2013-11-01T00:00,credit_card,0,15000,799.55,0,0,2014-08-01T00:00,2014-09-01T00:00,0,COMPLETED,Lending Club
8991941,20000,36,0.089,635.07,A,2013-11-01T00:00,credit_card,0,20000,2862.28,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9001183,17050,36,0.1776,614.35,D,2013-11-01T00:00,home_improvement,0,17050,3320.71,0,0,2015-03-01T00:00,2015-04-01T00:00,0,COMPLETED,Lending Club
9011582,15000,36,0.1367,510.27,B,2013-11-01T00:00,credit_card,0,15000,1957.56,0,0,2015-01-01T00:00,2015-02-01T00:00,0,COMPLETED,Lending Club
9011817,9450,36,0.151,328.06,C,2013-11-01T00:00,debt_consolidation,0,9450,2084.8,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
8991879,20000,36,0.143,686.48,C,2013-11-01T00:00,home_improvement,0,20000,704.79,0,0,2014-02-01T00:00,2014-03-01T00:00,0,COMPLETED,Lending Club
9011591,35000,36,0.1561,1223.77,C,2013-12-01T00:00,debt_consolidation,0,35000,1335.76,0,0,2014-03-01T00:00,2014-04-01T00:00,0,COMPLETED,Lending Club
9011488,11575,36,0.162,408.09,C,2013-11-01T00:00,debt_consolidation,0,11575,2505.14,0,0,2015-08-01T00:00,2015-09-01T00:00,0,COMPLETED,Lending Club
8997579,9000,36,0.143,308.92,C,2013-11-01T00:00,home_improvement,0,9000,2120.75,0,0,2016-11-01T00:00,2016-12-01T00:00,0,COMPLETED,Lending Club
9011702,9325,36,0.1561,326.05,C,2013-11-01T00:00,major_purchase,0,9325,1768.81,0,0,2015-05-01T00:00,2015-06-01T00:00,0,COMPLETED,Lending Club
8998976,8000,36,0.1561,279.72,C,2013-11-01T00:00,debt_consolidation,0,8000,1950.76,0,0,2016-04-01T00:00,2016-05-01T00:00,0,COMPLETED,Lending Club
9001675,16000,36,0.151,555.43,C,2013-11-01T00:00,credit_card,0,5382,2390.99,0,1915.28,2015-01-01T00:00,2015-02-01T00:00,1306,CHARGEOFF,Lending Club
9001787,24000,36,0.1776,864.78,D,2013-11-01T00:00,debt_consolidation,0,24000,1047.5,0,0,2014-03-01T00:00,2014-04-01T00:00,0,COMPLETED,Lending Club
8998716,11625,60,0.1855,298.69,D,2013-11-01T00:00,debt_consolidation,0,11625,5862.37,0,0,2017-10-01T00:00,2017-11-01T00:00,0,COMPLETED,Lending Club
9008087,15000,36,0.079,469.36,A,2013-11-01T00:00,credit_card,0,15000,639.41,0,0,2014-07-01T00:00,2014-08-01T00:00,0,COMPLETED,Lending Club
9011835,9000,36,0.1367,306.16,B,2013-11-01T00:00,debt_consolidation,0,9000,1522.88,0,0,2015-12-01T00:00,2016-01-01T00:00,0,COMPLETED,Lending Club
9001772,6500,36,0.143,223.11,C,2013-11-01T00:00,debt_consolidation,0,6500,1531.64,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9001846,11250,36,0.1099,368.26,B,2013-11-01T00:00,debt_consolidation,0,11250,1872.05,0,0,2016-03-01T00:00,2016-04-01T00:00,0,COMPLETED,Lending Club
9011933,27575,60,0.231,778.94,E,2013-11-01T00:00,debt_consolidation,0,27575,5848.12,0,0,2014-12-01T00:00,2015-01-01T00:00,0,COMPLETED,Lending Club
8991837,35000,36,0.171,1249.59,C,2013-11-01T00:00,debt_consolidation,0,35000,9998.71,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9008208,16000,36,0.1199,531.36,B,2013-11-01T00:00,credit_card,0,16000,2958.8,0,0,2016-10-01T00:00,2016-11-01T00:00,0,COMPLETED,Lending Club
9011737,6500,36,0.1199,215.87,B,2013-11-01T00:00,debt_consolidation,0,6500,129.46,0,0,2014-02-01T00:00,2014-03-01T00:00,0,COMPLETED,Lending Club
9011612,24000,36,0.0603,730.46,A,2013-12-01T00:00,credit_card,0,24000,2296.28,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9000529,12000,36,0.1299,404.27,B,2013-11-01T00:00,debt_consolidation,0,3494.46,1354.95,0,1201.79,2014-11-01T00:00,2014-12-01T00:00,1368,CHARGEOFF,Lending Club
9011792,27000,60,0.245,784.6,F,2013-11-01T00:00,major_purchase,0,27000,17108.9,0,0,2017-03-01T00:00,2017-04-01T00:00,0,COMPLETED,Lending Club
8998288,7125,36,0.1299,240.04,B,2013-11-01T00:00,debt_consolidation,0,7125,1355.06,0,0,2016-02-01T00:00,2016-03-01T00:00,0,COMPLETED,Lending Club
9011334,10000,36,0.162,352.56,C,2013-11-01T00:00,credit_card,0,10000,1316.74,0,0,2014-10-01T00:00,2014-11-01T00:00,0,COMPLETED,Lending Club
9011811,7750,36,0.1952,286.13,D,2013-11-01T00:00,other,0,7750,2550.48,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9004824,22750,36,0.162,802.08,C,2013-12-01T00:00,debt_consolidation,0,8199.9,5150.31,0,1685.48,2015-09-01T00:00,2015-10-01T00:00,1064,CHARGEOFF,Lending Club
9006355,7000,36,0.1199,232.47,B,2013-12-01T00:00,debt_consolidation,0,7000,624.36,0,0,2014-10-01T00:00,2014-11-01T00:00,0,COMPLETED,Lending Club
9007125,17000,36,0.0762,529.75,A,2013-11-01T00:00,debt_consolidation,0,17000,2069.73,0,0,2016-10-01T00:00,2016-11-01T00:00,0,COMPLETED,Lending Club
9011351,35000,60,0.143,819.85,C,2013-11-01T00:00,credit_card,0,35000,12744.37,0,0,2017-06-01T00:00,2017-07-01T00:00,0,COMPLETED,Lending Club
9010619,8000,36,0.089,254.03,A,2013-12-01T00:00,debt_consolidation,0,8000,1144.9,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9011680,15350,36,0.171,548.04,C,2013-11-01T00:00,credit_card,0,10275.55,3972.77,0,766.4,2016-01-01T00:00,2016-02-01T00:00,941,CHARGEOFF,Lending Club
8991919,16000,36,0.151,555.43,C,2013-11-01T00:00,credit_card,0,16000,3995.44,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
9001736,23000,36,0.1367,782.41,B,2013-12-01T00:00,debt_consolidation,0,23000,5144.85,0,0,2016-10-01T00:00,2016-11-01T00:00,0,COMPLETED,Lending Club
9005972,20000,36,0.1299,673.79,B,2013-11-01T00:00,debt_consolidation,0,20000,3220.29,0,0,2015-07-01T00:00,2015-08-01T00:00,0,COMPLETED,Lending Club
9001805,5000,36,0.079,156.46,A,2013-11-01T00:00,debt_consolidation,0,1272.02,291.74,0,516.18,2014-10-01T00:00,2014-11-01T00:00,1398,CHARGEOFF,Lending Club
8991869,12500,36,0.231,484.53,E,2013-11-01T00:00,debt_consolidation,0,12500,3547.59,0,0,2015-05-01T00:00,2015-06-01T00:00,0,COMPLETED,Lending Club
8991964,8975,36,0.1299,302.36,B,2013-11-01T00:00,debt_consolidation,0,7510.67,1861.89,0,0.6,2016-06-01T00:00,2016-07-01T00:00,790,CHARGEOFF,Lending Club
8991991,33950,60,0.2499,996.28,F,2013-11-01T00:00,debt_consolidation,0,33950,20263.68,0,0,2016-10-01T00:00,2016-11-01T00:00,0,COMPLETED,Lending Club
9000128,16000,60,0.202,425.69,D,2013-12-01T00:00,debt_consolidation,2026.67,13973.33,9439.62,0,0,2018-07-01T00:00,2018-08-01T00:00,29,CURRENT,Lending Club
8971700,35000,36,0.1199,1162.34,B,2013-12-01T00:00,debt_consolidation,0,35000,6843.97,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8982085,12000,36,0.1561,419.58,C,2013-11-01T00:00,debt_consolidation,0,11582.94,3102.36,20.98,45.97,2016-11-01T00:00,2016-12-01T00:00,637,CHARGEOFF,Lending Club
8961842,7000,36,0.1099,229.14,B,2013-11-01T00:00,debt_consolidation,0,7000,1238.41,0,0,2016-08-01T00:00,2016-09-01T00:00,0,COMPLETED,Lending Club
8981987,1400,36,0.171,49.99,C,2013-11-01T00:00,other,0,1400,285.61,0,0,2015-04-01T00:00,2015-05-01T00:00,0,COMPLETED,Lending Club
8977293,27000,36,0.0762,841.36,A,2013-11-01T00:00,credit_card,0,27000,3298.15,0,0,2016-12-01T00:00,2017-01-01T00:00,0,COMPLETED,Lending Club
8971870,15000,36,0.0662,460.56,A,2013-11-01T00:00,credit_card,0,15000,1546.5,0,0,2016-06-01T00:00,2016-07-01T00:00,0,COMPLETED,Lending Club
